-0.7150608100357243,-1.3997306907809193,-1.44204794202309,-1.1646973078750098,-2.4576872026282413,-1.7701124632701952,-1.8026778789339042
-0.587071965697882,-1.0681040528576067,-1.4043636391919188,-1.0127764887992425,-2.1802717122741413,-1.3309672277605924,-1.8395435536275484
-0.5872356492044517,-1.0808746420918647,-1.3721032254680408,-0.9666459491326065,-2.090581615059763,-1.281798743149226,-1.7740339583524893
-0.585913562287895,-1.0832039214186326,-1.349330752150514,-0.9519740332133902,-2.0612635463668982,-1.276658929507332,-1.7222014003813007
-0.5775684358132713,-1.0329340871028176,-1.4168059113119755,-1.0233860935926025,-2.1983858308746935,-1.3085752710114165,-1.880017178694987
-0.5791127892256763,-1.0626406533270982,-1.3715069994673306,-1.0126681471968866,-2.174894118752142,-1.3553175861544988,-1.759175388843262
-0.5825929023572334,-1.052936518252617,-1.4346077324892015,-1.0728135817721973,-2.2932554080263094,-1.399853834701238,-1.9027437717608278
-0.5855038815408302,-1.0783237641996624,-1.384306321962199,-1.027091205015188,-2.2031701577042337,-1.3788401294002877,-1.7855623637599958
-0.5677003079332826,-0.9951307421612341,-1.4594431995926085,-1.109104409888428,-2.3597568202480574,-1.398753348391326,-1.9717150799587206
-0.5830368225162385,-1.0726484872863848,-1.388106413256182,-1.0531507426288482,-2.2498742729657764,-1.4164435496695296,-1.7828040856021687
-0.5773705154490217,-1.0603422491342989,-1.3854316599903584,-1.0600484599645918,-2.2608182129159475,-1.4235053738519154,-1.7744368841459295
-0.7029050335354533,-1.37278654326187,-1.4701584214974166,-1.2241003072703533,-2.564127623849458,-1.8314998223817343,-1.8250029638372358
-0.5581265923839372,-0.9804191089958832,-1.4168593840151305,-1.0477403726261445,-2.238140283642616,-1.306311909337088,-1.9021567166468978
-0.5708994045171114,-1.029557604022026,-1.3990037572124951,-1.0327312057983433,-2.2123625737882544,-1.3273861977275914,-1.8419261719456723
-0.546053526705963,-0.9498019453212307,-1.396333910298028,-1.0400933275254247,-2.2210228684414486,-1.2850113447108413,-1.8573161237998375
-0.5674188635244244,-0.9926785809985149,-1.4405155707887294,-1.0106051363181066,-2.162160978337155,-1.1796687161628654,-1.9664650336892455
-0.5401013517457346,-0.9332403428478369,-1.3810761420295845,-1.016575540577886,-2.1740009731081824,-1.2343936080992013,-1.8351551194420863
-0.5475822222358968,-0.9472575747388986,-1.3971008255233128,-0.9955252639356097,-2.1334664682639115,-1.1680284139261339,-1.8780303250136834
-0.5544378899140596,-0.9911450319184306,-1.3704450976619569,-0.9974136589263625,-2.140347735938574,-1.25076619667037,-1.7991576541369692
-0.5511989396997984,-0.9591667799465087,-1.3947171575607262,-0.9665810289330229,-2.073908324766106,-1.1029901818031662,-1.8758392132961708
